Song Title,Artist,Creator,Circle Size,Total Notes,Average Interval,Minimum Interval,Maximum Interval,2 Chord,3 Chord,4 Chord,1 Note on Drag,2 Note on Drag,3 Note on Drag,Drag on 1 Drag,Drag on 2 Drag,Drag on 3 Drag,NPM,Difficulty 
Senritsu no Kodou,Manabu Namiki,Surono,4,110,513.8962264150944,263,3158,104,3,0,18,1,0,9,1,0,120.11793397153569,1.12
Senritsu no Kodou,Manabu Namiki,Surono,4,422,167.60923076923078,1,527,231,94,1,123,3,2,12,1,1,460.8160739635278,2.53
Senritsu no Kodou,Manabu Namiki,Surono,4,260,272.365,1,527,142,59,0,66,1,1,12,1,1,283.9151166599935,1.84
Nanairo Symphony -TV Size-,Coalamode.,[Shana Lesus],4,564,253.53508771929825,96,967,157,152,33,327,3,0,57,2,0,385.2108186868227,2.75
Nanairo Symphony -TV Size-,Coalamode.,[Shana Lesus],4,400,280.6116504854369,97,968,220,90,0,216,0,0,56,0,0,273.19916218923595,1.8
Max Burning!!,BlackY,SpectorDG,4,1209,148.91402116402116,78,1264,321,420,16,52,3,0,18,2,0,636.405109489051,3.43
Max Burning!!,BlackY,SpectorDG,4,399,325.2628571428571,79,3157,303,48,0,98,0,0,39,0,0,210.0294778214486,1.46
Max Burning!!,BlackY,SpectorDG,4,1649,132.37441860465117,78,1263,313,309,238,218,9,2,76,5,0,868.0165637282425,4.82
Max Burning!!,BlackY,SpectorDG,4,1351,154.88707482993198,78,1264,281,295,160,113,2,0,34,1,0,711.1524424480629,3.96
Max Burning!!,BlackY,SpectorDG,4,443,254.70135746606334,79,1895,443,0,0,0,0,0,0,0,0,233.19266908223156,3.55
Max Burning!!,BlackY,SpectorDG,4,525,263.03504672897196,78,2527,333,96,0,88,2,0,36,1,0,276.35457608085346,2.11
Max Burning!!,BlackY,SpectorDG,4,738,178.13132911392404,78,790,528,105,0,73,4,0,40,2,0,388.47557551937115,2.52
Max Burning!!,BlackY,SpectorDG,4,659,171.09270516717325,77,1263,659,0,0,1,0,0,1,0,0,346.89079169006175,4.62
Max Burning!!,BlackY,SpectorDG,4,262,431.33716475095787,157,1263,262,0,0,0,0,0,0,0,0,137.914093206064,2.4
Tell Your World,livetune feat. Hatsune Miku,sherrysina,4,394,228.92561983471074,100,1600,92,151,0,51,8,0,23,5,0,418.955800517492,2.48
Tell Your World,livetune feat. Hatsune Miku,sherrysina,4,326,231.79916317991632,100,1400,154,86,0,31,2,0,17,1,0,346.6487080423918,2.06
Tell Your World,livetune feat. Hatsune Miku,sherrysina,4,247,234.95934959349594,100,2100,247,0,0,5,2,0,3,1,0,251.92941896440348,1.55
Tell Your World,livetune feat. Hatsune Miku,sherrysina,4,383,221.455938697318,100,2100,141,121,0,267,15,7,19,7,3,390.6435929690953,2.72
Mirror -TV edit-,Yasuda Rei,-[ AmiShici ]-,4,306,400.59447004608296,236,1182,130,88,0,22,0,0,9,0,0,210.2153677051489,1.37
Mirror -TV edit-,Yasuda Rei,-[ AmiShici ]-,4,657,214.11083743842366,118,473,186,192,29,259,7,5,61,4,3,451.3447600728197,3.03
Mirror -TV edit-,Yasuda Rei,-[ AmiShici ]-,4,464,242.81843575418995,118,473,254,105,0,90,5,6,16,3,4,318.7579431868925,1.96
Vajra,DJ TOTTO VS TOTTO,qoot8123,4,1366,118.51155778894473,43,1561,704,215,76,164,3,1,23,2,1,692.7738848926944,4.03
Vajra,DJ TOTTO VS TOTTO,qoot8123,4,410,336.4341317365269,86,2775,261,73,1,63,2,0,32,1,0,218.16827336662024,1.86
Vajra,DJ TOTTO VS TOTTO,qoot8123,4,998,146.66542288557213,57,1561,627,163,15,143,2,0,30,1,0,506.1408031646479,3.18
Daisy,Lifetheory,Tidek,4,349,421.5032258064516,166,2667,273,38,0,104,26,10,77,14,8,160.24242980784683,1.5
Daisy,Lifetheory,Tidek,4,990,203.97659906396257,83,2667,413,126,87,238,81,31,79,15,12,454.2673600489447,3.81
Daisy,Lifetheory,Tidek,4,599,260.29083665338646,83,2667,407,96,0,149,50,10,83,14,4,275.0292706444133,2.23
Daisy,Lifetheory,Tidek,4,770,221.84380305602716,83,2667,427,146,17,148,59,21,79,14,6,353.54346977662476,2.79
Korekara no Someday(TV Size),u's,Verniy_Chan,4,311,367.42424242424244,125,1125,219,46,0,63,0,0,28,0,0,190.65718489455614,1.39
Korekara no Someday(TV Size),u's,Verniy_Chan,4,1159,174.77477477477478,62,500,122,265,169,266,1,1,62,1,1,710.5198626777832,3.86
Korekara no Someday(TV Size),u's,Verniy_Chan,4,597,226.1072261072261,125,1125,263,167,0,36,6,0,18,3,0,365.9882295242766,1.96
Korekara no Someday(TV Size),u's,Verniy_Chan,4,802,175.40687160940325,62,500,343,174,37,53,9,0,13,5,0,491.66257969592937,2.76
overcomplexification,Camellia,Starry-,4,359,326.5014749262537,157,2527,321,19,0,101,4,0,65,4,0,191.1862601517774,1.4
overcomplexification,Camellia,Starry-,4,552,252.127562642369,78,2527,328,112,0,181,4,3,104,4,3,293.9688456929836,2.02
overcomplexification,Camellia,Starry-,4,834,162.05563689604685,52,2526,534,150,0,183,7,3,103,6,3,444.1485820796166,2.87
overcomplexification,Camellia,Starry-,4,1004,154.8027972027972,52,2526,433,278,5,166,17,5,93,12,5,534.6824657169484,3.73
overcomplexification,Camellia,Starry-,4,1288,138.00997506234415,26,2526,430,261,112,233,27,13,123,20,10,685.9273066169618,4.5
Chant du Cygne,ke-ji,_FrEsH_ChICkEn_,4,748,162.54034582132564,39,6172,646,45,4,47,4,0,22,3,0,395.4637976155859,3.13
Chant du Cygne,ke-ji,_FrEsH_ChICkEn_,4,1028,148.425,26,6014,524,207,30,240,8,5,21,4,1,543.4983742631314,4.4
Chant du Cygne,ke-ji,_FrEsH_ChICkEn_,4,432,276.4779411764706,79,6172,386,23,0,20,1,0,11,1,0,228.39620397049882,1.77
ANiMA,xi,Kuo Kyoka,4,319,452.1111111111111,326,2616,169,75,0,49,4,0,26,2,0,172.14707152108215,1.45
ANiMA,xi,Kuo Kyoka,4,1106,143.23728813559322,54,1635,480,238,50,195,30,5,64,19,4,596.848467405382,3.68
ANiMA,xi,Kuo Kyoka,4,1660,94.8972366148532,20,1635,767,283,109,33,2,0,7,1,0,895.8123471003022,4.6
ANiMA,xi,Kuo Kyoka,4,575,260.957244655582,81,1635,269,153,0,75,11,0,21,6,0,310.2964455317312,2.06
ANiMA,xi,Kuo Kyoka,4,1377,113.26082474226804,40,1635,636,264,71,15,18,0,13,11,0,743.0925312994675,4.01
ANiMA,xi,Kuo Kyoka,4,998,142.1254851228978,54,1635,556,212,6,57,1,0,23,1,0,538.5667002446395,3.12
New World,nora2r,Draftnell,4,884,217.7127659574468,87,4012,265,281,19,13,4,0,3,2,0,424.3437632507421,2.94
New World,nora2r,Draftnell,4,1035,202.28995057660626,43,4012,264,261,83,522,0,0,179,0,0,496.82782235805206,3.83
New World,nora2r,Draftnell,4,413,354.88439306358384,174,4186,281,66,0,13,0,0,6,0,0,198.25110206171544,1.66
New World,nora2r,Draftnell,4,349,352.8448275862069,174,5581,349,0,0,3,0,0,2,0,0,167.52938164537213,1.5
Bakunana*Testroyer,ARM feat. Nanahira,Rinzler,4,1182,152.7158774373259,50,2975,359,266,85,112,11,0,35,8,0,614.584687378136,4.02
Bakunana*Testroyer,ARM feat. Nanahira,Rinzler,4,501,280.4347826086956,75,2975,283,109,0,54,2,0,27,1,0,260.4965553100221,1.87
Bakunana*Testroyer,ARM feat. Nanahira,Rinzler,4,778,171.86520376175548,50,2975,512,115,12,91,2,0,40,1,0,404.5235928766411,3
VISION,nora2r,SanadaYukimura,4,1095,160.9009900990099,86,1387,362,305,41,193,0,0,58,0,0,573.7640493594278,3.56
VISION,nora2r,SanadaYukimura,4,314,415.1715328467153,173,2775,236,39,0,27,2,0,10,1,0,164.53142602635648,1.37
VISION,nora2r,SanadaYukimura,4,1600,132.78671328671328,86,1387,306,391,136,34,34,7,27,26,7,838.376693127931,4.52
VISION,nora2r,SanadaYukimura,4,727,238.48427672955975,86,1387,230,247,1,23,2,0,8,1,0,380.93740994000365,2.23
croiX,TeamGrimoire+amaneko,Takane6,4,1111,128.79859484777518,76,4336,599,256,0,74,5,0,34,1,0,597.6652859217817,3.27
croiX,TeamGrimoire+amaneko,Takane6,4,1270,123.03579418344519,76,4336,550,315,30,203,21,0,63,11,0,683.1997417827748,3.93
croiX,TeamGrimoire+amaneko,Takane6,4,1813,102.70214752567693,38,2355,407,589,76,77,2,2,30,2,1,975.3079778363548,5.5
croiX,TeamGrimoire+amaneko,Takane6,4,709,204.44981412639405,153,4336,369,170,0,7,0,0,2,0,0,381.40835978266716,2.2
croiX,TeamGrimoire+amaneko,Takane6,4,1557,108.79723046488625,38,3586,505,469,38,17,3,0,5,2,0,837.5921243746301,4.45
croiX,TeamGrimoire+amaneko,Takane6,4,352,376.6917808219178,153,4336,234,59,0,67,0,0,24,0,0,189.35929850987142,1.44
Blood Sugar,Pendulum,Marirose,4,2226,248.24959612277868,56,2727,505,492,231,695,145,12,210,65,9,432.7582017010935,3.67
The Starry true,Liz Triangle,Feerum,4,502,225.67700258397932,98,909,287,88,13,405,9,8,405,9,8,338.95253314127524,2.03
The Starry true,Liz Triangle,Feerum,4,687,194.94866071428572,98,909,236,188,25,549,27,25,549,27,25,463.8653192590759,2.69
The Starry true,Liz Triangle,Feerum,4,321,304.31010452961675,196,1568,255,33,0,284,4,0,283,4,0,216.74056402061623,1.46
Inikah Cinta (REDSHiFT Remix),ME,[ A v a l o n ],4,1557,186.1739502999143,117,1406,787,373,8,99,16,0,37,12,0,425.0749637125579,2.47
Inikah Cinta (REDSHiFT Remix),ME,[ A v a l o n ],4,1971,163.35714285714286,58,527,804,414,113,115,62,0,53,31,0,538.1006766072265,3.3
Inikah Cinta (REDSHiFT Remix),ME,[ A v a l o n ],4,970,303.01952580195257,117,1406,468,248,2,71,11,0,34,6,0,264.8186992942718,1.91
Dot,kors k,Hydria,4,3979,140.48551212938006,52,842,2038,853,77,1370,159,15,973,123,14,570.9557302441043,3.82
karakurenawi,UNDEAD CORPORATION,Tidek,4,594,352.22983870967744,176,2118,400,97,0,248,50,23,214,49,23,189.40420579372795,1.48
karakurenawi,UNDEAD CORPORATION,Tidek,4,1499,161.77798334875115,58,1412,707,333,42,484,111,25,283,60,25,477.9745866747445,2.96
karakurenawi,UNDEAD CORPORATION,Tidek,4,2023,148.7091836734694,58,705,587,349,226,580,162,74,328,53,34,645.0584315163496,3.96
karakurenawi,UNDEAD CORPORATION,Tidek,4,954,232.6311584553928,59,1941,555,192,5,227,85,31,154,69,26,304.1946335475025,2.24
Tasogare ni Shitataru Chi wa Mitsu no Aji,M.Zakky,Okoratu,4,543,408.390134529148,178,715,351,96,0,86,0,0,31,0,0,178.52250435621212,1.28
Tasogare ni Shitataru Chi wa Mitsu no Aji,M.Zakky,Okoratu,4,1002,276.1545454545454,44,715,320,341,0,125,0,0,20,0,0,329.42826770704335,2.09
Tasogare ni Shitataru Chi wa Mitsu no Aji,M.Zakky,Okoratu,4,394,463.7709923664122,89,1310,394,0,0,0,0,0,0,0,0,129.5356661442865,3.02
Sweet Days,Ray,Shirou,4,329,353.5611814345992,172,1724,147,91,0,21,1,0,8,1,0,226.4073037573978,1.45
Sweet Days,Ray,Shirou,4,499,210.0482233502538,86,1552,291,104,0,69,2,2,20,2,1,347.5212702981904,2.16
Sweet Days,Ray,Shirou,4,824,184.54065934065935,86,1552,181,182,93,132,2,0,20,1,0,565.9340659340659,3.26
secret arms,Ray,Shirou,4,748,194.64625850340136,54,1095,208,163,70,224,14,12,50,6,6,519.5526845870668,3.22
secret arms,Ray,Shirou,4,386,284.936877076412,73,1095,218,84,0,54,3,0,20,2,0,268.111412099743,1.87
secret arms,Ray,Shirou,4,622,182.86993603411514,73,1095,350,88,32,232,22,20,213,16,13,432.0344516218657,2.54
Story In Everlasting Princess,Yokomin feat. Yuzuki Yukari,[ A v a l o n ],4,1795,172.07632263660017,68,1241,598,471,85,436,2,0,68,1,0,541.7123542607663,3.57
Story In Everlasting Princess,Yokomin feat. Yuzuki Yukari,[ A v a l o n ],4,1319,183.3678373382625,68,1241,849,232,2,289,15,2,37,4,1,398.06049875763273,2.77
Story In Everlasting Princess,Yokomin feat. Yuzuki Yukari,[ A v a l o n ],4,999,250.826801517067,103,3134,585,207,0,142,10,3,36,3,1,301.4878227891396,2.03
Story In Everlasting Princess,Yokomin feat. Yuzuki Yukari,[ A v a l o n ],4,542,394.441351888668,206,3724,466,38,0,42,1,0,24,1,0,163.5699699216353,1.45
Bad Maniacs,kors k as teranoid,[Shana Lesus],4,1378,143.48837209302326,38,10308,407,264,145,35,0,0,12,0,0,696.8629368036006,4.6
Bad Maniacs,kors k as teranoid,[Shana Lesus],4,344,396.0472972972973,153,11077,250,47,0,53,2,0,29,1,0,173.96288117593514,1.46
Bad Maniacs,kors k as teranoid,[Shana Lesus],4,983,153.8451443569554,38,10769,552,203,7,49,5,0,26,3,0,497.10904708123326,3.36
Bad Maniacs,kors k as teranoid,[Shana Lesus],4,582,249.95735607675905,77,11077,360,108,2,33,0,0,17,0,0,294.32092105928564,2.19
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,391,224.1871794871795,54,905,391,0,0,0,0,0,0,0,0,266.55758939223506,6.16
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,214,409.46948356807513,107,1295,214,0,0,12,0,0,12,0,0,145.89085455227186,3.29
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,282,308.84697508896795,107,1079,282,0,0,8,0,0,8,0,0,193.67245089510556,4.12
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,416,255.1348973607038,54,1295,268,74,0,51,0,0,28,0,0,284.9998287260645,1.97
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,421,208.17380952380952,54,905,421,0,0,31,0,0,31,0,0,287.009578348161,6.91
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,671,200.92609699769054,54,1295,218,195,21,101,3,1,39,1,1,459.69924296920493,3.11
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,1040,134.91397849462365,18,905,338,241,72,146,1,0,43,1,0,705.8264617055211,4.21
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,375,233.77807486631016,72,905,375,0,0,1,0,0,1,0,0,255.64986194907453,4.96
Kakushinteki*Metamaruphose!,Doma Umaru [CV.Tanaka Aimi],Crystal,4,333,260.7530120481928,54,905,333,0,0,0,0,0,0,0,0,227.0170774107782,5.33
TRUE STORY,Haruna Luna,Critical_Star,4,841,179.0448979591837,87,872,205,222,64,214,7,1,38,4,1,573.0183965478083,3.17
TRUE STORY,Haruna Luna,Critical_Star,4,732,187.8629550321199,87,1047,237,199,31,277,7,0,20,4,0,498.75085169202816,2.76
TRUE STORY,Haruna Luna,Critical_Star,4,497,289.54455445544556,87,1744,122,171,11,165,2,0,15,2,0,338.6327503974563,2.19
TRUE STORY,Haruna Luna,Critical_Star,4,342,348.14285714285717,174,2790,164,89,0,15,2,0,10,1,0,233.02293890529185,1.57
Foul Play ni Kurari,Wakeshima Kanon,[Shana Lesus],4,478,216.54074074074074,92,736,334,72,0,128,2,0,38,1,0,320.5866243390975,1.97
Foul Play ni Kurari,Wakeshima Kanon,[Shana Lesus],4,748,174.08464566929135,46,736,288,203,18,176,0,0,45,0,0,501.67111925867135,2.67
Bravely You (TV Size),Lia,[ S a k u r a ],4,834,163.50093109869647,100,400,247,286,5,245,6,0,56,1,0,565.8585127555635,3.08
Bravely You (TV Size),Lia,[ S a k u r a ],4,727,160.2189781021898,100,1000,377,166,6,74,2,2,4,1,1,493.26035824136056,2.73
Bravely You (TV Size),Lia,[ S a k u r a ],4,428,259.76331360946745,100,1600,250,89,0,22,0,0,5,0,0,290.392618056812,1.72
Ascalon,Qrispy Joybox,Julie,4,1077,190.0556492411467,40,1135,230,265,79,0,0,0,0,0,0,572.679416508623,3.93
Ascalon,Qrispy Joybox,Julie,4,700,212.64716981132077,81,1135,373,147,11,0,0,0,0,0,0,372.2150339424662,2.64
Ascalon,Qrispy Joybox,Julie,4,376,319.271954674221,162,1622,332,22,0,0,0,0,0,0,0,199.93264680338186,1.69
Meaning,Shiena Nishizawa,[GraveChaos],4,1334,162.72340425531914,78,1263,328,270,154,349,9,1,56,7,1,650.8745822253665,3.77
Meaning,Shiena Nishizawa,[GraveChaos],4,874,207.75551782682513,78,1579,319,258,13,292,8,0,51,3,0,426.43507111317115,2.8
Meaning,Shiena Nishizawa,[GraveChaos],4,553,290.6603325415677,157,1579,292,129,1,191,7,0,41,6,0,269.8153253153131,1.99
Meaning,Shiena Nishizawa,[GraveChaos],4,391,396.0129449838188,158,2526,229,81,0,33,3,0,21,2,0,190.77358444536605,1.3
Mousou Katharsis,Orange Heart(cv,YunoFanatic,4,120,460.97,365,1463,82,19,0,26,0,0,11,0,0,155.3632695336944,1.07
Mousou Katharsis,Orange Heart(cv,YunoFanatic,4,260,299.33116883116884,182,1463,64,77,14,17,4,0,7,2,0,336.6204173230046,1.81
Sweet Rain,Y&Co. feat. Karin,Sky_Demon,4,1068,152.43134715025906,96,581,494,263,16,152,0,0,41,0,0,537.7011764311007,2.78
Sweet Rain,Y&Co. feat. Karin,Sky_Demon,4,1065,176.42728635682158,96,3096,315,309,44,47,35,0,26,14,0,536.1907798680921,3.19
Sweet Rain,Y&Co. feat. Karin,Sky_Demon,4,878,170.05346820809248,48,1548,512,177,4,722,77,27,722,77,27,442.0427274405491,2.66
Sweet Rain,Y&Co. feat. Karin,Sky_Demon,4,455,297.91645569620255,96,1549,338,57,1,41,8,0,23,4,0,229.076812056321,1.84
Sweet Rain,Y&Co. feat. Karin,Sky_Demon,4,1426,136.2002314814815,48,581,392,386,86,335,32,5,101,13,5,717.9418329501402,4.06
Romancing Layer,TAG,-[ AmiShici ]-,4,816,147.5728155339806,50,1600,426,189,4,113,3,1,43,2,1,530.9273878719528,2.87
Romancing Layer,TAG,-[ AmiShici ]-,4,683,158.88501742160278,100,1000,468,106,1,1,0,0,1,0,0,444.3914288192938,2.58
Romancing Layer,TAG,-[ AmiShici ]-,4,1006,134.5132743362832,50,800,394,243,42,273,49,18,70,9,7,654.5501865186085,3.83
Romancing Layer,TAG,-[ AmiShici ]-,4,851,136.73163418290855,100,1600,486,181,1,28,10,1,16,9,1,553.7000086752842,3.21
Romancing Layer,TAG,-[ AmiShici ]-,4,344,312.32876712328766,100,1800,242,51,0,71,0,0,10,0,0,223.82233018131345,1.6
Claiomh Solais,ETIA.,-SoraGami-,4,341,435.6041666666667,159,4628,237,52,0,58,2,0,20,1,0,161.25727076404107,1.46
Claiomh Solais,ETIA.,-SoraGami-,4,1161,176.64404432132963,79,2394,420,171,129,261,7,0,58,2,0,540.1633051852886,4.07
Claiomh Solais,ETIA.,-SoraGami-,4,663,249.095703125,80,2394,363,150,0,58,6,0,14,3,0,308.4653499895317,2.13
Claiomh Solais,ETIA.,-SoraGami-,4,964,187.5544117647059,79,2394,405,269,7,158,0,0,11,0,0,448.5076883709028,3.06
Gin no Kaze,wa. remixed celas,Marirose,4,1589,96.96525096525096,42,343,520,487,25,3,2,0,2,1,0,926.9359778328716,4.49
Gin no Kaze,wa. remixed celas,Marirose,4,267,424.2118644067797,86,2400,207,30,0,16,3,0,9,2,0,155.75324485926788,1.41
Gin no Kaze,wa. remixed celas,Marirose,4,974,154.5476923076923,85,343,344,291,16,142,1,0,10,1,0,568.1785037188274,3.18
Gin no Kaze,wa. remixed celas,Marirose,4,417,275.97802197802196,85,1028,313,52,0,62,2,2,9,2,1,243.2550678139128,1.86
Orange (Anime Ver.),7!!,[ A v a l o n ],4,200,573.4246575342465,174,2791,94,53,0,73,2,0,12,1,0,142.55336841730121,1.41
Orange (Anime Ver.),7!!,[ A v a l o n ],4,428,333.57307692307694,43,2486,129,99,31,153,10,0,26,5,0,294.53594531357527,2.33
Orange (Anime Ver.),7!!,[ A v a l o n ],4,317,400.57416267942585,174,2093,106,101,3,136,2,0,31,1,0,225.94708894142244,1.86
Ambitious,S-C-U,[ A v a l o n ],4,308,353.50522648083626,82,2638,268,20,0,37,2,0,16,1,0,181.18712865462675,1.4
Ambitious,S-C-U,[ A v a l o n ],4,831,161.81180223285486,82,2638,425,203,0,222,0,0,79,0,0,488.85228542855464,3.2
Ambitious,S-C-U,[ A v a l o n ],4,512,221.03703703703704,82,2638,408,52,0,84,2,0,30,1,0,301.1941878934055,2.17
Ambitious,S-C-U,[ A v a l o n ],4,953,152.79518072289156,82,2638,379,284,2,44,0,0,10,0,0,560.6212130125301,4.1
BLUE DRAGON,Seiryu,ExUsagi,4,1082,186.22648514851485,78,21675,554,237,18,86,0,0,26,0,0,376.0535233295682,2.9
BLUE DRAGON,Seiryu,ExUsagi,4,1464,156.25233644859813,39,21675,517,396,49,229,3,2,41,3,2,508.8191849856634,4.7
BLUE DRAGON,Seiryu,ExUsagi,4,568,275.0840950639854,157,21675,528,20,0,87,4,0,32,2,0,197.41072204361802,1.76
Rakuen made,Nishimori Yusa(CV.Uchida Maaya),Dellvangel,4,253,377.79399141630904,197,790,215,19,0,36,0,0,18,0,0,171.65343646108963,1.27
Rakuen made,Nishimori Yusa(CV.Uchida Maaya),Dellvangel,4,694,180.9877049180328,98,790,299,175,15,124,1,0,44,1,0,469.28885382621434,2.82
Rakuen made,Nishimori Yusa(CV.Uchida Maaya),Dellvangel,4,444,262.08308605341244,98,790,232,106,0,86,0,0,31,0,0,300.23667305308237,1.87
Rakuen made,Nishimori Yusa(CV.Uchida Maaya),Dellvangel,4,824,167.9125475285171,49,790,275,207,45,302,3,0,70,1,0,557.195987828243,3.46
Next Stop.With You (feat. KSP),3R2,Sky_Demon,4,813,218.58304498269896,55,827,361,202,16,318,22,10,281,22,10,380.6387677229561,2.44
Next Stop.With You (feat. KSP),3R2,Sky_Demon,4,509,324.7840616966581,110,1765,271,119,0,247,8,0,241,8,0,238.3088963972751,1.62
Next Stop.With You (feat. KSP),3R2,Sky_Demon,4,991,172.59699453551912,55,882,475,258,0,322,52,16,290,50,16,463.976652907072,2.76
Haru Modoki (Asterisk DnB Remix),yanaginagi,Gomuryuu,4,1206,190.98225602027884,85,2400,418,328,44,33,0,0,28,0,0,479.31639784055903,3
Haru Modoki (Asterisk DnB Remix),yanaginagi,Gomuryuu,4,1435,193.18589743589743,42,1542,260,388,133,313,5,2,110,2,1,570.3308713940318,4.21
Haru Modoki (Asterisk DnB Remix),yanaginagi,Gomuryuu,4,723,262.0608695652174,114,1542,429,147,0,72,5,0,23,5,0,287.351372834763,1.84
Zetsubou no Minuet,Hasegawa Tomoki,Han Solo,4,606,235.2941176470588,83,3000,223,124,45,95,24,30,40,17,9,390.2292435820383,2.67
Zetsubou no Minuet,Hasegawa Tomoki,Han Solo,4,243,412.5560538116592,125,3000,205,19,0,28,0,0,9,0,0,156.4780630205203,1.29
Zetsubou no Minuet,Hasegawa Tomoki,Han Solo,4,418,271.38643067846607,125,3000,262,78,0,30,0,0,12,0,0,269.1680261011419,2.02
Figue Folle,Igorrr & Ruby My Dear,Parachor,4,568,381.72549019607845,106,3829,556,6,0,136,13,0,71,7,0,153.60415380246903,1.52
Figue Folle,Igorrr & Ruby My Dear,Parachor,4,2408,146.77724468814256,20,2872,727,525,201,421,261,93,245,160,72,651.1950745710307,4.6
Figue Folle,Igorrr & Ruby My Dear,Parachor,4,1824,160.29041916167665,53,2872,865,457,15,450,183,12,241,130,9,493.2640431966611,3.6
Figue Folle,Igorrr & Ruby My Dear,Parachor,4,2715,141.72600926538715,19,2872,637,568,286,451,298,97,248,166,75,734.2170379818722,4.92
Figue Folle,Igorrr & Ruby My Dear,Parachor,4,1339,175.96384552177486,53,2872,1098,119,1,445,20,0,253,15,0,362.1055667984261,2.85
Figue Folle,Igorrr & Ruby My Dear,Parachor,4,974,232.2646420824295,79,2872,872,51,0,289,16,0,152,8,0,263.39867218944516,1.99
Triumph & Regret,typeMARS,[ A v a l o n ],4,3853,119.16516853932585,42,8572,1604,952,115,46,6,1,21,4,1,726.2936654298918,5.43
Triumph & Regret,typeMARS,[ A v a l o n ],4,3202,131.91169154228857,42,8572,1647,743,23,17,3,1,6,2,1,603.5796306012235,4.18
Altale,sakuzyo,Kuo Kyoka,4,536,333.0067567567568,83,4216,354,91,0,76,7,0,24,4,0,214.5144076840982,1.93
Altale,sakuzyo,Kuo Kyoka,4,1302,141.89539347408828,55,2169,802,223,18,118,2,0,13,1,0,521.0779082177161,3.98
Altale,sakuzyo,Kuo Kyoka,4,999,180.53113553113553,83,4216,647,167,6,95,8,0,15,4,0,399.8132337246532,3.18
Altale,sakuzyo,Kuo Kyoka,4,1554,127.3514211886305,28,2169,838,256,68,129,7,2,11,4,2,621.931696905016,4.61
Time to Air,Seiryu,Spy,4,1253,145.0479896238651,39,706,370,323,79,4,0,0,2,0,0,670.0654200609637,4.01
Time to Air,Seiryu,Spy,4,944,165.18759231905466,78,5026,424,242,12,9,2,0,6,1,0,504.82183283124476,2.96
Time to Air,Seiryu,Spy,4,657,185.7674418604651,78,5026,549,54,0,8,0,0,4,0,0,351.3431611971693,1.97
Time to Air,Seiryu,Spy,4,952,165.92284866468842,78,5026,409,255,11,2,4,0,2,2,0,509.09998395693333,3.09
Time to Air,Seiryu,Spy,4,1440,142.3361753958587,39,706,318,390,114,59,2,3,34,1,3,737.0504333583566,4.31
Blastix Riotz,"Camellia as ""Bang Riot""",Fresh Chicken,4,1344,108.16092943201377,58,938,982,181,0,59,0,0,31,0,0,638.6466772790991,3.51
Blastix Riotz,"Camellia as ""Bang Riot""",Fresh Chicken,4,357,399.6378205128205,117,1875,269,44,0,83,10,0,61,10,0,170.9892952079891,1.5
